,id,url,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
99,5idsEzxjeekla54j0jHYUE,https://open.spotify.com/track/5idsEzxjeekla54j0jHYUE,Dua Lipa,0.68,0.701,5.0,-5.001,1.0,0.0917,0.138,0.000191,0.168,0.649,94.06,"['dance pop', 'pop', 'uk pop']"
100,2F5nK70URbVjwao6lRwX0P,https://open.spotify.com/track/2F5nK70URbVjwao6lRwX0P,Dua Lipa,0.768,0.486,3.0,-5.954,1.0,0.0353,0.408,0.0,0.098,0.519,125.021,"['dance pop', 'pop', 'uk pop']"
101,5nujrmhLynf4yMoMtj8AQF,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,Dua Lipa,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,"['dance pop', 'pop', 'uk pop']"
102,3F1P0QzdXtBz0MXy7KIO5w,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w,Dua Lipa,0.868,0.693,6.0,-7.052,0.0,0.181,0.0597,0.00399,0.106,0.396,114.999,"['dance pop', 'pop', 'uk pop']"
103,3ko9jEHNt4O5fjKN65ULJp,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp,Ariana Grande,0.499,0.462,0.0,-5.308,1.0,0.0312,0.801,0.0,0.0946,0.599,127.698,['pop']
104,6Im9k8u9iIzKMrmV7BWtlF,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978,['pop']
105,5GkQIP5mWPi4KZLLXeuFTT,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,Ariana Grande,0.789,0.742,10.0,-5.664,0.0,0.0652,0.0681,0.0,0.166,0.661,116.965,['pop']
106,7Dx9Z6Aon1qPS2N0rHSWTe,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe,Ariana Grande,0.719,0.607,8.0,-5.156,1.0,0.165,0.08,0.0,0.125,0.464,128.006,['pop']
107,7E1jVNoWuemqUryI4FxsVD,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,Ariana Grande,0.411,0.522,0.0,-7.295,1.0,0.0981,0.519,0.0,0.398,0.382,88.332,['pop']
108,2IKJtXeR5UsaUjZB46fTOK,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK,Ariana Grande,0.739,0.516,0.0,-7.154,1.0,0.0539,0.67,0.0,0.151,0.434,120.109,['pop']
109,14gkWVFMwdxBMyqBw1wmIg,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg,Ariana Grande,0.552,0.599,1.0,-5.75,0.0,0.0404,0.0703,0.0,0.0986,0.0916,161.884,['pop']
110,6u7gmPOz7pzzaeR9xSBpsR,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR,Ariana Grande,0.686,0.526,0.0,-6.842,1.0,0.0374,0.0815,7.75e-06,0.144,0.372,92.013,['pop']
111,0sci7ppTZFm4mjcH3nu8yO,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO,Ariana Grande,0.772,0.506,6.0,-6.558,0.0,0.139,0.0814,1.1e-05,0.182,0.456,127.894,['pop']
112,1whfVLMKWqAX3uk97VXsNN,https://open.spotify.com/track/1whfVLMKWqAX3uk97VXsNN,Ariana Grande,0.688,0.455,11.0,-8.632,0.0,0.199,0.186,0.0,0.0794,0.557,87.865,['pop']
113,6NYtLvyThMT0oALFdJFdzq,https://open.spotify.com/track/6NYtLvyThMT0oALFdJFdzq,Ariana Grande,0.688,0.573,10.0,-5.03,0.0,0.208,0.0686,0.0,0.0749,0.553,110.034,['pop']
114,35mvY5S1H3J2QZyna3TFe0,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Ariana Grande,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,['pop']
115,0q85C1JiECyYIQthz1posA,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA,Ariana Grande,0.624,0.672,0.0,-5.334,1.0,0.106,0.0967,0.0,0.155,0.26,159.852,['pop']
116,3UoULw70kMsiVXxW0L3A33,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,Ariana Grande,0.487,0.534,0.0,-5.664,0.0,0.0555,0.36,0.0,0.1,0.173,131.798,['pop']
117,0Jlcvv8IykzHaSmj49uNW8,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,Taylor Swift,0.777,0.357,0.0,-6.942,1.0,0.0522,0.757,7.28e-06,0.108,0.172,139.883,['pop']
118,4R2kfaDFhslZEMJqAFNpdd,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033,['pop']
119,2Eeur20xVqfUoM3Q7EFPFt,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,Taylor Swift,0.686,0.662,7.0,-8.505,1.0,0.0413,0.467,0.0023,0.109,0.706,147.922,['pop']
120,4pvb0WLRcMtbPGmtejJJ6y,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,Taylor Swift,0.298,0.38,6.0,-8.426,1.0,0.0287,0.778,5.62e-05,0.11,0.152,75.602,['pop']
121,1MgV7FIyNxIG7WzMRJV5HC,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,0.456,0.263,0.0,-10.63,1.0,0.0332,0.806,0.0,0.0749,0.111,129.86,['pop']
122,0ZNU020wNYvgW84iljPkPP,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP,Taylor Swift,0.553,0.413,2.0,-10.037,1.0,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,['pop']
123,6KJqZcs9XDgVck7Lg9QOTC,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC,Taylor Swift,0.596,0.488,4.0,-10.769,1.0,0.0274,0.9,2.7e-05,0.091,0.415,94.926,['pop']
124,3hUxzQpSfdDqwM3ZTFQY0K,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,0.532,0.623,5.0,-9.208,1.0,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,['pop']
125,7kt9e9LFSpN1zQtYEl19o1,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,Taylor Swift,0.515,0.476,9.0,-9.843,1.0,0.0328,0.314,4.74e-05,0.171,0.412,135.886,['pop']
126,2NmsngXHeC1GQ9wWrzhOMf,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf,Taylor Swift,0.559,0.31,10.0,-10.445,1.0,0.0338,0.881,0.0,0.106,0.46,119.845,['pop']
127,6VsvKPJ4xjVNKpI8VVZ3SV,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,0.653,0.452,4.0,-11.143,0.0,0.055,0.838,7.73e-05,0.108,0.45,83.433,['pop']
128,2QDyYdZyhlP2fp79KZX8Bi,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi,Taylor Swift,0.592,0.699,3.0,-8.995,1.0,0.0471,0.655,1.68e-05,0.114,0.506,141.916,['pop']
129,08fa9LFcFBTcilB3iq2e2A,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A,Taylor Swift,0.354,0.267,1.0,-13.69,1.0,0.0281,0.731,0.000402,0.0858,0.113,94.219,['pop']
130,5kI4eCXXzyuIUXjQra0Cxi,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,Taylor Swift,0.593,0.377,0.0,-8.761,1.0,0.0253,0.6,0.0,0.0976,0.502,95.939,['pop']
131,7MbT4I8qGntX4fMdqMQgke,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke,Taylor Swift,0.647,0.272,5.0,-12.906,1.0,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,['pop']
132,6MWoRt97mnSTXZhu3ggi9C,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C,Taylor Swift,0.662,0.181,8.0,-15.065,1.0,0.0415,0.966,3.86e-06,0.133,0.429,118.819,['pop']
133,6b5P51m8xx2XA6U7sdNZ5E,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E,The Weeknd,0.218,0.652,4.0,-7.953,0.0,0.0641,0.033,0.111,0.172,0.0599,65.375,"['canadian contemporary r&b', 'canadian pop', 'pop']"
134,2K9Ovn1o2bTGqbsABGC6m3,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3,The Weeknd,0.638,0.863,4.0,-5.221,0.0,0.132,0.052,5.46e-05,0.685,0.226,120.077,"['canadian contemporary r&b', 'canadian pop', 'pop']"
135,6kWxIqQDsKFYCJGbU4AjCX,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX,The Weeknd,0.467,0.608,10.0,-7.847,1.0,0.0707,0.0909,8.83e-05,0.125,0.108,80.957,"['canadian contemporary r&b', 'canadian pop', 'pop']"
136,4BGZF4oLbTL0pWm7C18pbv,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv,The Weeknd,0.504,0.498,0.0,-8.24,1.0,0.0499,0.131,0.0,0.0929,0.196,87.221,"['canadian contemporary r&b', 'canadian pop', 'pop']"
137,3WlbeuhfRSqU7ylK2Ui5U7,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7,The Weeknd,0.55,0.611,0.0,-7.475,1.0,0.137,0.162,6.88e-05,0.121,0.243,148.062,"['canadian contemporary r&b', 'canadian pop', 'pop']"
138,1sOW4PuG5X3Ie3EXUhAopJ,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ,The Weeknd,0.404,0.524,5.0,-8.996,0.0,0.0593,0.0456,0.00316,0.199,0.168,145.74,"['canadian contemporary r&b', 'canadian pop', 'pop']"
139,6bnF93Rx87YqUBLSgjiMU8,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,The Weeknd,0.537,0.746,10.0,-5.507,0.0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,"['canadian contemporary r&b', 'canadian pop', 'pop']"
140,3orEOtd8CPL8GFlpRpKuoE,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE,The Weeknd,0.375,0.605,0.0,-7.268,0.0,0.0729,0.612,0.0448,0.147,0.128,175.946,"['canadian contemporary r&b', 'canadian pop', 'pop']"
141,0VjIjW4GlUZAMYd2vXMi3b,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
142,7szuecWAPwGoV1e5vGu8tl,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,The Weeknd,0.667,0.719,7.0,-5.371,0.0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,"['canadian contemporary r&b', 'canadian pop', 'pop']"
143,5QO79kh1waicV47BqGRL3g,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,The Weeknd,0.68,0.826,0.0,-5.487,1.0,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,"['canadian contemporary r&b', 'canadian pop', 'pop']"
144,40U8d12pC5UHqmHwXjHjjl,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl,The Weeknd,0.555,0.619,0.0,-7.918,1.0,0.0314,0.0323,0.000224,0.0917,0.141,95.032,"['canadian contemporary r&b', 'canadian pop', 'pop']"
145,2p8IUWQDrpjuFltbdgLOag,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,The Weeknd,0.664,0.572,5.0,-6.099,0.0,0.0305,0.0811,0.00604,0.121,0.143,108.959,"['canadian contemporary r&b', 'canadian pop', 'pop']"
146,2BcnxwxBuar5wjCaLqm5N3,https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3,The Weeknd,0.245,0.394,0.0,-9.887,0.0,0.0374,0.423,2.9e-05,0.093,0.148,115.233,"['canadian contemporary r&b', 'canadian pop', 'pop']"
147,6zrJLhslleCHby0wbUnvVy,https://open.spotify.com/track/6zrJLhslleCHby0wbUnvVy,Dua Lipa,0.875,0.813,7.0,-4.502,1.0,0.0579,0.00618,0.0,0.321,0.859,114.993,"['dance pop', 'pop', 'uk pop']"
148,3PfIrDoz19wz7qK7tYeu62,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,Dua Lipa,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,"['dance pop', 'pop', 'uk pop']"
149,2nMOodYNHBAQ3Kc1QNimZU,https://open.spotify.com/track/2nMOodYNHBAQ3Kc1QNimZU,Dua Lipa,0.469,0.785,5.0,-4.015,0.0,0.0664,0.133,1.55e-06,0.0931,0.79,89.719,"['dance pop', 'pop', 'uk pop']"
150,3AzjcOeAmA57TIOr9zF1ZW,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,Dua Lipa,0.647,0.844,0.0,-3.756,1.0,0.0457,0.0137,0.000658,0.102,0.746,146.967,"['dance pop', 'pop', 'uk pop']"
151,39LLxExYz6ewLAcYrzQQyP,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP,Dua Lipa,0.695,0.884,6.0,-2.278,0.0,0.0753,0.0561,0.0,0.213,0.914,103.014,"['dance pop', 'pop', 'uk pop']"
152,6DXZiYUbrYgrVIhfX3U9Z2,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2,Dua Lipa,0.906,0.474,1.0,-6.124,1.0,0.194,0.0311,5.5e-06,0.286,0.656,106.976,"['dance pop', 'pop', 'uk pop']"
153,1nYeVF5vIBxMxfPoL0SIWg,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg,Dua Lipa,0.627,0.69,10.0,-5.396,0.0,0.139,0.033,0.0,0.0742,0.627,122.053,"['dance pop', 'pop', 'uk pop']"
154,4rPkN1FMzQyFNP9cLUGIIB,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB,Dua Lipa,0.659,0.667,11.0,-4.668,0.0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,"['dance pop', 'pop', 'uk pop']"
155,017PF4Q3l4DBUiWoXk4OWT,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,0.73,0.729,4.0,-3.434,0.0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,"['dance pop', 'pop', 'uk pop']"
156,6uAFJ75WDAoAPyCWJAtvks,https://open.spotify.com/track/6uAFJ75WDAoAPyCWJAtvks,Dua Lipa,0.68,0.701,5.0,-5.001,1.0,0.0917,0.138,0.000191,0.168,0.649,94.06,"['dance pop', 'pop', 'uk pop']"
157,0vQcyuMEfRBd21ojZ62N2L,https://open.spotify.com/track/0vQcyuMEfRBd21ojZ62N2L,Dua Lipa,0.768,0.486,3.0,-5.954,1.0,0.0353,0.408,0.0,0.098,0.519,125.021,"['dance pop', 'pop', 'uk pop']"
158,2nDLZMuPMvHzNtUY2e7nV3,https://open.spotify.com/track/2nDLZMuPMvHzNtUY2e7nV3,Kali Uchis,0.529,0.239,6.0,-14.054,0.0,0.0248,0.873,0.00896,0.098,0.442,75.293,['colombian pop']
159,2I9t0e3gLAKOi5syoHxP46,https://open.spotify.com/track/2I9t0e3gLAKOi5syoHxP46,Kali Uchis,0.684,0.35,7.0,-9.399,0.0,0.0495,0.607,0.0,0.426,0.263,103.951,['colombian pop']
160,0Ui4S8sgBCXv4Ao1HhTTun,https://open.spotify.com/track/0Ui4S8sgBCXv4Ao1HhTTun,Kali Uchis,0.785,0.477,7.0,-8.755,1.0,0.0633,0.315,0.00133,0.141,0.572,121.0,['colombian pop']
161,5OJkXdRgQPGrbl6aGnGH1G,https://open.spotify.com/track/5OJkXdRgQPGrbl6aGnGH1G,Kali Uchis,0.388,0.594,7.0,-8.014,1.0,0.0317,0.0118,0.000143,0.326,0.277,69.367,['colombian pop']
162,2qS9IaT9KBShx2xn1CqYMC,https://open.spotify.com/track/2qS9IaT9KBShx2xn1CqYMC,Kali Uchis,0.347,0.34,9.0,-10.923,0.0,0.0428,0.902,0.384,0.316,0.27,143.442,['colombian pop']
163,1xP2jdihnPfoqPNVHHhKnm,https://open.spotify.com/track/1xP2jdihnPfoqPNVHHhKnm,Kali Uchis,0.779,0.38,0.0,-9.753,1.0,0.0361,0.43,0.00307,0.368,0.684,130.016,['colombian pop']
164,6tDDoYIxWvMLTdKpjFkc1B,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,Kali Uchis,0.653,0.524,11.0,-9.016,0.0,0.0502,0.112,0.0,0.203,0.553,83.97,['colombian pop']
165,6vOQUrwsokMFDQLbgRDhV8,https://open.spotify.com/track/6vOQUrwsokMFDQLbgRDhV8,Kali Uchis,0.831,0.474,5.0,-7.987,1.0,0.0792,0.0181,0.00271,0.0989,0.35,149.003,['colombian pop']
166,7lm2mLylLoEjPiqGgcnhSY,https://open.spotify.com/track/7lm2mLylLoEjPiqGgcnhSY,Kali Uchis,0.644,0.492,7.0,-9.623,1.0,0.25,0.0747,0.000377,0.121,0.213,139.855,['colombian pop']
167,05ufCucv6Z1oLMWeS8XapR,https://open.spotify.com/track/05ufCucv6Z1oLMWeS8XapR,Kali Uchis,0.723,0.615,11.0,-7.949,1.0,0.0524,0.0323,8.84e-06,0.112,0.449,157.087,['colombian pop']
168,36Qi2bHMzLMQIHApHFytgv,https://open.spotify.com/track/36Qi2bHMzLMQIHApHFytgv,Kali Uchis,0.686,0.71,1.0,-7.884,1.0,0.0731,0.00299,0.000182,0.167,0.846,179.967,['colombian pop']
169,4a1s8jkTbAoTlvj6x8pHK6,https://open.spotify.com/track/4a1s8jkTbAoTlvj6x8pHK6,Kali Uchis,0.732,0.457,11.0,-8.215,0.0,0.0969,0.0851,2.28e-05,0.0805,0.58,166.012,['colombian pop']
170,1MzodJ9cC4zH44nYKdcuwA,https://open.spotify.com/track/1MzodJ9cC4zH44nYKdcuwA,Kali Uchis,0.443,0.178,6.0,-14.831,0.0,0.0358,0.924,0.00222,0.078,0.286,120.732,['colombian pop']
171,7ccTcabbJlCJiIqtrSSwBk,https://open.spotify.com/track/7ccTcabbJlCJiIqtrSSwBk,Eminem,0.847,0.637,1.0,-5.193,1.0,0.367,0.0258,0.000648,0.382,0.511,165.979,"['detroit hip hop', 'hip hop', 'rap']"
172,0q2vG0UVuy6ajjcpkQHdZM,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,Eminem,0.852,0.752,1.0,-5.793,1.0,0.0597,0.0169,0.0,0.394,0.389,89.95,"['detroit hip hop', 'hip hop', 'rap']"
173,0GQ5bFTVFFKpwNPc7KwQnB,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,Eminem,0.68,0.82,4.0,-4.197,0.0,0.151,0.0614,0.0,0.597,0.243,140.033,"['detroit hip hop', 'hip hop', 'rap']"
174,4EmunTy7kNBYQivOa8F6b8,https://open.spotify.com/track/4EmunTy7kNBYQivOa8F6b8,Eminem,0.429,0.231,5.0,-20.43,1.0,0.402,0.878,0.0,0.279,0.914,74.545,"['detroit hip hop', 'hip hop', 'rap']"
175,0VSzREd1OjEWJ9tXoFHRQH,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,Eminem,0.794,0.637,4.0,-6.29,0.0,0.339,0.028,0.0,0.0919,0.393,103.868,"['detroit hip hop', 'hip hop', 'rap']"
176,7Dj2wqPYXfSRFwa6qyOztr,https://open.spotify.com/track/7Dj2wqPYXfSRFwa6qyOztr,Eminem,0.72,0.767,10.0,-5.839,0.0,0.214,0.0387,0.0,0.202,0.595,88.966,"['detroit hip hop', 'hip hop', 'rap']"
177,7FIWs0pqAYbP91WWM0vlTQ,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,Eminem,0.808,0.745,10.0,-5.26,0.0,0.342,0.145,0.0,0.292,0.829,165.995,"['detroit hip hop', 'hip hop', 'rap']"
178,5SiZJoLXp3WOl3J4C8IK0d,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,Eminem,0.671,0.623,2.0,-7.161,1.0,0.308,0.00998,7.55e-06,0.643,0.195,75.055,"['detroit hip hop', 'hip hop', 'rap']"
179,5CpsIb7SMFHjmAG8RvIWfq,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq,Eminem,0.661,0.748,2.0,-4.809,0.0,0.206,0.175,0.0,0.254,0.509,171.983,"['detroit hip hop', 'hip hop', 'rap']"
180,5mZXWEH2eh8zMZGCxT5aW0,https://open.spotify.com/track/5mZXWEH2eh8zMZGCxT5aW0,Eminem,0.458,0.966,1.0,-2.107,1.0,0.384,0.14,0.0,0.11,0.356,183.586,"['detroit hip hop', 'hip hop', 'rap']"
181,2d3fdQ6OxmUIsF20eCpcrv,https://open.spotify.com/track/2d3fdQ6OxmUIsF20eCpcrv,Eminem,0.589,0.459,3.0,-7.748,1.0,0.263,0.178,0.0,0.425,0.619,113.542,"['detroit hip hop', 'hip hop', 'rap']"
182,3QVHSV8YKYq4L8tI5rnFgj,https://open.spotify.com/track/3QVHSV8YKYq4L8tI5rnFgj,Eminem,0.779,0.805,1.0,-3.121,1.0,0.178,0.018,0.0,0.321,0.557,145.68,"['detroit hip hop', 'hip hop', 'rap']"
183,34d7sGX6WUqq8f04e7CSNF,https://open.spotify.com/track/34d7sGX6WUqq8f04e7CSNF,Eminem,0.871,0.493,1.0,-6.356,1.0,0.205,0.0134,0.000241,0.385,0.0495,144.989,"['detroit hip hop', 'hip hop', 'rap']"
184,40YbWniIEmqy6s58fYXLUh,https://open.spotify.com/track/40YbWniIEmqy6s58fYXLUh,Eminem,0.747,0.899,5.0,-5.125,0.0,0.246,0.1,0.0,0.486,0.581,92.029,"['detroit hip hop', 'hip hop', 'rap']"
185,4qNWEOMyexn7b8Icyk29t9,https://open.spotify.com/track/4qNWEOMyexn7b8Icyk29t9,Eminem,0.769,0.811,10.0,-4.162,0.0,0.228,0.0234,0.0,0.0451,0.76,155.081,"['detroit hip hop', 'hip hop', 'rap']"
186,1qwMkkRiD5jqLeUUjfgblh,https://open.spotify.com/track/1qwMkkRiD5jqLeUUjfgblh,Eminem,0.848,0.745,6.0,-3.052,0.0,0.221,0.0949,0.0,0.0796,0.516,137.024,"['detroit hip hop', 'hip hop', 'rap']"
187,74gykWHknHDrg4eMdcmdRq,https://open.spotify.com/track/74gykWHknHDrg4eMdcmdRq,Eminem,0.89,0.664,4.0,-6.625,0.0,0.106,0.00487,0.0,0.257,0.467,93.007,"['detroit hip hop', 'hip hop', 'rap']"
188,1lO9CZo6eDrOy0S7khgryG,https://open.spotify.com/track/1lO9CZo6eDrOy0S7khgryG,Eminem,0.756,0.747,9.0,-5.407,1.0,0.046,0.0048,0.00536,0.588,0.0687,134.935,"['detroit hip hop', 'hip hop', 'rap']"
189,3CJbxqRQ0JNCqboWDNUUeX,https://open.spotify.com/track/3CJbxqRQ0JNCqboWDNUUeX,Eminem,0.635,0.543,8.0,-5.941,1.0,0.067,0.0454,0.000678,0.272,0.036,98.743,"['detroit hip hop', 'hip hop', 'rap']"
190,1WAwILvz37MkmZfmGnEXfg,https://open.spotify.com/track/1WAwILvz37MkmZfmGnEXfg,Eminem,0.476,0.237,1.0,-14.514,1.0,0.0486,0.177,0.0,0.217,0.0387,106.972,"['detroit hip hop', 'hip hop', 'rap']"
191,5UpXJ75CXod4PCoBQP6MAP,https://open.spotify.com/track/5UpXJ75CXod4PCoBQP6MAP,21 Savage,0.427,0.473,1.0,-11.104,1.0,0.15,0.312,0.369,0.527,0.654,80.972,"['atl hip hop', 'hip hop', 'rap', 'trap']"
192,5SWnsxjhdcEDc7LJjq9UHk,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,21 Savage,0.819,0.626,10.0,-4.574,0.0,0.202,0.00748,0.101,0.167,0.415,143.01,"['atl hip hop', 'hip hop', 'rap', 'trap']"
193,6pcywuOeGGWeOQzdUyti6k,https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k,21 Savage,0.847,0.733,10.0,-6.439,0.0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,"['atl hip hop', 'hip hop', 'rap', 'trap']"
194,4Q34FP1AT7GEl9oLgNtiWj,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,21 Savage,0.647,0.667,5.0,-5.563,1.0,0.304,0.231,0.0,0.133,0.704,172.08,"['atl hip hop', 'hip hop', 'rap', 'trap']"
195,3ruoIF2UnoXdzK8mR61ebq,https://open.spotify.com/track/3ruoIF2UnoXdzK8mR61ebq,21 Savage,0.825,0.733,1.0,-5.625,0.0,0.0969,0.349,0.0,0.112,0.62,97.974,"['atl hip hop', 'hip hop', 'rap', 'trap']"
196,7fxSLnklnayJNBIKntXedZ,https://open.spotify.com/track/7fxSLnklnayJNBIKntXedZ,21 Savage,0.774,0.706,2.0,-6.494,1.0,0.355,0.00163,1.28e-06,0.104,0.382,152.891,"['atl hip hop', 'hip hop', 'rap', 'trap']"
197,3CDVMejYHnB1SkEEx0T1N4,https://open.spotify.com/track/3CDVMejYHnB1SkEEx0T1N4,21 Savage,0.635,0.793,10.0,-4.333,0.0,0.0322,0.000647,0.747,0.113,0.281,77.594,"['atl hip hop', 'hip hop', 'rap', 'trap']"
198,2y3mrzWEWaAFqb2jf5fED8,https://open.spotify.com/track/2y3mrzWEWaAFqb2jf5fED8,21 Savage,0.607,0.371,1.0,-14.255,0.0,0.894,0.742,0.000164,0.403,0.945,102.481,"['atl hip hop', 'hip hop', 'rap', 'trap']"
199,3WaDoMDQRqDdgtCDLxanpN,https://open.spotify.com/track/3WaDoMDQRqDdgtCDLxanpN,21 Savage,0.821,0.671,9.0,-5.893,1.0,0.18,0.00843,8.5e-05,0.0972,0.494,145.953,"['atl hip hop', 'hip hop', 'rap', 'trap']"
200,42Tohunwlh34o0mgxYx5iq,https://open.spotify.com/track/42Tohunwlh34o0mgxYx5iq,21 Savage,0.831,0.532,0.0,-5.319,0.0,0.301,0.0652,0.0,0.464,0.364,140.105,"['atl hip hop', 'hip hop', 'rap', 'trap']"
201,7FtZFla3ZH6PqsAJ9MvVCM,https://open.spotify.com/track/7FtZFla3ZH6PqsAJ9MvVCM,21 Savage,0.849,0.635,7.0,-4.068,1.0,0.254,0.000608,8.44e-06,0.062,0.798,89.484,"['atl hip hop', 'hip hop', 'rap', 'trap']"
202,4V9ynsDPwHtdItksqjuRu0,https://open.spotify.com/track/4V9ynsDPwHtdItksqjuRu0,21 Savage,0.697,0.709,11.0,-6.642,0.0,0.298,0.041,0.000296,0.0886,0.439,155.023,"['atl hip hop', 'hip hop', 'rap', 'trap']"
203,50I7FNN2rl2rWiNwGxS146,https://open.spotify.com/track/50I7FNN2rl2rWiNwGxS146,21 Savage,0.823,0.703,8.0,-2.691,1.0,0.298,0.0161,1.35e-06,0.294,0.26,178.043,"['atl hip hop', 'hip hop', 'rap', 'trap']"
204,1wGnp7ejkCuXRsehXx0PNP,https://open.spotify.com/track/1wGnp7ejkCuXRsehXx0PNP,21 Savage,0.63,0.399,5.0,-9.869,0.0,0.178,0.105,0.174,0.234,0.0657,183.016,"['atl hip hop', 'hip hop', 'rap', 'trap']"
205,11XegnWeJHBDtj9IsNwngu,https://open.spotify.com/track/11XegnWeJHBDtj9IsNwngu,21 Savage,0.775,0.566,11.0,-6.661,1.0,0.283,0.0381,0.000341,0.127,0.479,160.351,"['atl hip hop', 'hip hop', 'rap', 'trap']"
